서울특별시 용산구 이태원동 22-76번지 ,서울특별시 용산구 장문로 23 지하3층 (이태원동 캐피탈관광호텔),세븐,199337.6286,447413.4872,용산구,이태원동,126.9932947,37.52896345,이태원1동
서울특별시 용산구 이태원동 108-9번지 해밀튼호텔 지하2층 ,서울특별시 용산구 이태원로 지하 179 (이태원동 해밀튼호텔 지하2층),펌킨,199387.8964,448055.0489,용산구,이태원동,126.9938628,37.53474394,이태원1동
서울특별시 용산구 이태원동 116-1번지 해밀턴관광호텔 별관2층 ,서울특별시 용산구 이태원로27가길 26 (이태원동 116-1 해밀턴관광호텔 별관2층),데이앤나이트,199357.144,448100.8023,용산구,이태원동,126.9935151,37.53515694,이태원1동
서울특별시 용산구 이태원동 116-1번지 해밀턴호텔 별관 2층 ,서울특별시 용산구 이태원로27가길 26 (이태원동 해밀턴호텔 별관2층),글램,199357.144,448100.8023,용산구,이태원동,126.9935151,37.53515694,이태원1동
서울특별시 용산구 원효로2가 84-10번지 (지하1층) ,서울특별시 용산구 원효로 171 (원효로2가(지하1층)),칼라,196549.8958,448153.5244,용산구,원효로2가,126.9617531,37.53562558,원효로1동
서울특별시 용산구 동자동 43-172번지 (지상1층) ,서울특별시 용산구 한강대로 353 (동자동(지상1층)),백악관,197417.9907,449729.1634,용산구,동자동,126.9715693,37.54982486,남영동
서울특별시 용산구 이태원동 34-69번지 (지하1층) ,서울특별시 용산구 녹사평대로 140 (이태원동(지하1층)),메카,199118.1768,447688.4883,용산구,이태원동,126.9908116,37.53144095,이태원1동
서울특별시 용산구 남영동 61-6번지 (지상2층) ,서울특별시 용산구 한강대로 280-2 (남영동(지상2층)),황금노래클럽,197523.5381,449015.375,용산구,남영동,126.9727662,37.54339399,남영동
서울특별시 용산구 원효로2가 94-2번지 지하1층 ,서울특별시 용산구 원효로 166 (원효로2가 94-2 지하1층),황제,196534.2845,448086.812,용산구,원효로2가,126.9615768,37.53502446,원효로1동
서울특별시 용산구 갈월동 98-31번지 (지하1층) ,서울특별시 용산구 한강대로77길 21 (갈월동(지하1층)),팡팡노래뱅크,197416.2764,448819.0779,용산구,갈월동,126.9715531,37.54162504,남영동
서울특별시 용산구 이태원동 136-2번지 (지상1층) ,서울특별시 용산구 우사단로14길 16 (이태원동(지상1층)),그랜드올아프리클럽,199627.3277,447981.3392,용산구,이태원동,126.9965659,37.53410497,이태원1동
서울특별시 용산구 동자동 43-33번지 (지상1층) ,서울특별시 용산구 한강대로 353-4 (동자동(지상1층)),퀸,197419.9582,449748.571,용산구,동자동,126.9715915,37.54999975,남영동
서울특별시 용산구 한남동 683-137번지 ,서울특별시 용산구 이태원로 258 (한남동 683-137 지상12층),뱅퀴쉬,200051.483,448360.4838,용산구,한남동,127.0013709,37.53749692,한남동
서울특별시 용산구 이태원동 34-16번지 (지하) ,서울특별시 용산구 이태원로 134 (이태원동(지하)),케이크샵,198943.2228,447962.2081,용산구,이태원동,126.9888319,37.533907,이태원1동
서울특별시 용산구 원효로2가 84-1번지 지하1층 ,서울특별시 용산구 새창로 131-6 (원효로2가 84-1 지하1층),팔팔노래,196546.598,448172.2664,용산구,원효로2가,126.9617155,37.5357936,원효로1동
서울특별시 용산구 이태원동 127-1번지 2 6(지상1층) ,서울특별시 용산구 우사단로 47 (이태원동2 6(지상1층)),유엔크럽,199531.9917,448011.065,용산구,이태원동,126.9954922,37.53435082,이태원1동
서울특별시 용산구 이태원동 136-46번지 (지상1층) ,서울특별시 용산구 우사단로 40 (이태원동(지상1층)),킹크럽,199563.5296,447939.0851,용산구,이태원동,126.99585,37.53369923,이태원1동
서울특별시 용산구 한강로2가 115-1번지 (지하1층) ,서울특별시 용산구 한강대로 132 (한강로2가(지하1층)),2,197285.3808,447648.1487,용산구,한강로2가,126.9700567,37.53108107,한강로동
서울특별시 용산구 원효로2가 90-1번지 (지하1층) ,서울특별시 용산구 새창로 132 (원효로2가(지하1층)),스카이,196506.9751,448157.3695,용산구,원효로2가,126.9612675,37.53566002,원효로1동
서울특별시 용산구 남영동 62-9번지 (지하1층) ,서울특별시 용산구 한강대로 280-1 (남영동(지하1층)),보보스,197544.9598,449011.99,용산구,남영동,126.9730083,37.54336269,남영동
서울특별시 성동구 도선동 151-1번지 ,서울특별시 성동구 왕십리로24길 8 (도선동),클레식,202941.7009,451198.5215,성동구,도선동,127.0340835,37.56306289,왕십리도선동
서울특별시 성동구 도선동 144번지 ,서울특별시 성동구 무학로2길 43 (도선동),헤라(HERA),202971.1154,451184.0543,성동구,도선동,127.0344682,37.56286474,왕십리도선동
서울특별시 성동구 마장동 474-1번지 ,서울특별시 성동구 고산자로 349 (마장동),맨하탄,203247.412,452076.3618,성동구,마장동,127.0375475,37.57097114,마장동
서울특별시 성동구 행당동 227-1번지 ,서울특별시 성동구 왕십리로 284 (행당동),2070술마시는노래주점,203194.2696,450837.6227,성동구,행당동,127.0369404,37.55980961,행당1동
서울특별시 성동구 행당동 267-17번지 ,서울특별시 성동구 왕십리로 291-2 (행당동),가요무대,203104.707,450878.0062,성동구,행당동,127.0359278,37.56017537,행당1동
서울특별시 성동구 도선동 289번지 ,서울특별시 성동구 왕십리로 348 (도선동),7080노래주점,202727.017,451267.5169,성동구,도선동,127.0316539,37.56368516,왕십리도선동
서울특별시 성동구 홍익동 125번지 ,서울특별시 성동구 고산자로 293 (홍익동),월드컵노래주점,203114.7586,451504.767,성동구,홍익동,127.0360435,37.56582161,왕십리도선동
서울특별시 성동구 도선동 29번지 ,서울특별시 성동구 왕십리로20길 8 3층 (도선동),슈엔씨,203032.0623,451134.8586,성동구,도선동,127.0351061,37.56248901,왕십리도선동
서울특별시 성동구 도선동 68번지 ,서울특별시 성동구 무학로2길 46 3층 (도선동),엠비씨(MBC)노래주점,202985.0668,451131.0626,성동구,도선동,127.0345741,37.56245502,왕십리도선동
서울특별시 성동구 도선동 89번지 지하1층 ,서울특별시 성동구 왕십리로22길 10 (도선동지하1층),동경,203005.4568,451173.7274,성동구,도선동,127.034805,37.56283932,왕십리도선동
서울특별시 성동구 도선동 87번지 지상2층 ,서울특별시 성동구 무학로2길 45 (도선동지상2층),브이아이피(vip)노래뱅크,202990.5559,451158.589,성동구,도선동,127.0346363,37.56270296,왕십리도선동
서울특별시 성동구 도선동 50번지 지하1층 ,서울특별시 성동구 왕십리로22길 3 (도선동 50 지하1층),땡벌,202958.1616,451149.3363,성동구,도선동,127.0342693,37.56261891,왕십리도선동
서울특별시 성동구 도선동 64번지 (지하1층) ,서울특별시 성동구 무학로2길 44 (도선동(지하1층)),산타룸노래클럽,202961.0647,451156.9374,성동구,도선동,127.0343025,37.56268819,왕십리도선동
서울특별시 성동구 도선동 149번지 (지하1층) ,서울특별시 성동구 무학로2길 39 (도선동 도선동149외3필지 지하1층),초콜렛,202956.997,451185.4039,성동구,도선동,127.0342566,37.56294472,왕십리도선동
서울특별시 성동구 도선동 253-12번지 ,서울특별시 성동구 왕십리로 328 (도선동),로마,202882.087,451171.811,성동구,도선동,127.0334087,37.56282242,왕십리도선동
서울특별시 성동구 도선동 29-0번지  동  호,서울특별시 성동구 왕십리로20길 8 동  호 (도선동),오렌지,203032.0623,451134.8586,성동구,도선동,127.0351061,37.56248901,왕십리도선동
서울특별시 성동구 도선동 65번지 ,서울특별시 성동구 왕십리로22길 6 (도선동),별밤,202974.6046,451142.7574,성동구,도선동,127.0344557,37.56256038,왕십리도선동
서울특별시 성동구 용답동 233-6번지 ,서울특별시 성동구 천호대로 426 지층 (용답동 233-6),발렌타인,205779.0874,450956.8478,성동구,용답동,127.0661963,37.56087226,용답동
서울특별시 성동구 송정동 66-259번지 ,서울특별시 성동구 광나루로 315 (송정동),쎄븐,205659.0484,449568.4524,성동구,송정동,127.0648271,37.54836366,송정동
서울특별시 성동구 송정동 66-196번지 ,서울특별시 성동구 광나루로 323 (송정동),빵빵,205733.9535,449576.2044,성동구,송정동,127.0656748,37.54843302,송정동
서울특별시 광진구 군자동 355-14번지 ,서울특별시 광진구 광나루로 347 (군자동),쎄시,205997.2385,449576.6581,광진구,군자동,127.0686562,37.54843538,군자동
서울특별시 광진구 화양동 192번지 ,서울특별시 광진구 광나루로 384 (화양동),한영술마시는노래방,206328.873,449477.8737,광진구,화양동,127.0724298,37.54751131,화양동
서울특별시 광진구 군자동 355-10번지 ,서울특별시 광진구 광나루로 341 (군자동),비타민,205932.9775,449586.5194,광진구,군자동,127.067927,37.54852473,군자동
서울특별시 광진구 구의동 228-1번지 ,서울특별시 광진구 구의로 72 (구의동),술마시는뮤직노래방,207948.083,449133.2043,광진구,구의동,127.0907178,37.54441177,구의3동
서울특별시 광진구 구의동 595-0번지 ,서울특별시 광진구 구의강변로 38 (구의동),엘레강스,208051.8847,447994.8056,광진구,구의동,127.0918874,37.53416676,구의3동
서울특별시 광진구 구의동 66-62번지 ,서울특별시 광진구 광나루로 529 (구의동),쉬리,207748.7365,449212.1872,광진구,구의동,127.0884704,37.54513517,구의2동
서울특별시 광진구 구의동 252-44번지 ,서울특별시 광진구 자양로 112 (구의동),뮤즈노래바,207324.9536,448395.0675,광진구,구의동,127.0836668,37.53777913,구의1동
서울특별시 광진구 구의동 253-13번지 ,서울특별시 광진구 자양로 187 (구의동),가시나무새,207417.4866,449130.8658,광진구,구의동,127.0847212,37.54440784,구의1동
서울특별시 광진구 화양동 23-40번지 ,서울특별시 광진구 동일로 166 (화양동),W(더블유),205855.6394,449404.7443,광진구,화양동,127.0670505,37.54688748,화양동
서울특별시 광진구 화양동 24-1번지  7 ,서울특별시 광진구 동일로 164 (화양동 7),슈퍼모델,205839.7492,449386.2061,광진구,화양동,127.0668311,37.54671263,화양동
서울특별시 광진구 화양동 23-39,서울특별시 광진구 동일로 168 (화양동),카라노래바,205850.7529,449421.5572,광진구,화양동,127.0669953,37.54703897,화양동
서울특별시 광진구 자양동 680-0,서울특별시 광진구 자양로 94 (자양동),유정,207361.4675,448213.0798,광진구,자양동,127.0840782,37.53613911,자양2동
서울특별시 광진구 군자동 355-11,서울특별시 광진구 광나루로 343 (군자동),초콜렛,205951.717,449589.58,광진구,군자동,127.0681391,37.54855218,군자동
서울특별시 동대문구 장안동 366-7번지 4층 ,서울특별시 동대문구 장한로 110 4층 (장안동),경남브이아이피(VIP)룸,206199.9532,451997.9348,동대문구,장안동,127.0709681,37.57024877,장안2동
서울특별시 동대문구 장안동 372-4번지 지하1층 ,서울특별시 동대문구 장한로 111 지하1층 (장안동),아프리카,206133.5505,452026.8033,동대문구,장안동,127.0702167,37.57050933,장안1동
서울특별시 동대문구 장안동 382-6번지 지하1층 ,서울특별시 동대문구 장한로21길 11-12 지하1층 (장안동),작은성노래바,205998.3744,451879.4113,동대문구,장안동,127.0686854,37.56918217,장안1동
서울특별시 동대문구 용두동 24-1번지 지하1층 ,서울특별시 동대문구 왕산로 138-1 지하1층 (용두동),멤버노래주점,203358.0865,452851.1792,동대문구,용두동,127.0388035,37.57795092,용신동
서울특별시 동대문구 장안동 344-9번지 지하1층 ,서울특별시 동대문구 장한로24길 13 지하1층 (장안동),시크릿,206275.753,452063.9637,동대문구,장안동,127.0718267,37.57084318,장안2동
서울특별시 동대문구 장안동 365-1번지 지하1층 ,서울특별시 동대문구 장한로 102 지하1층 (장안동),땡벌,206143.7134,451918.27,동대문구,장안동,127.0703311,37.56953223,장안2동
서울특별시 동대문구 장안동 367-6번지 (장평11길 4) ,서울특별시 동대문구 장한로26길 6 (장안동(장평11길 4)),씨티,206281.6425,452144.6804,동대문구,장안동,127.071894,37.57157033,장안2동
서울특별시 동대문구 장안동 344-3번지 지하1층 ,서울특별시 동대문구 장한로24길 15 지하1층 (장안동),토마토,206280.8497,452051.1232,동대문구,장안동,127.0718843,37.57072745,장안2동
서울특별시 동대문구 답십리동 495-1번지 ,서울특별시 동대문구 천호대로 281 (답십리동 지하1층),아리랑,204551.742,451706.0036,동대문구,답십리동,127.0523094,37.56762796,답십리1동
서울특별시 동대문구 장안동 365-3번지 (장평15길 28) ,서울특별시 동대문구 장한로26가길 54 (장안동(장평15길 28)),싸이판,206179.0451,451908.7962,동대문구,장안동,127.0707307,37.56944576,장안2동
서울특별시 동대문구 장안동 371-10번지 지하1층 ,서울특별시 동대문구 장한로25길 3 지하1층 (장안동),카니발,206196.1241,452148.1345,동대문구,장안동,127.070926,37.57160209,장안1동
서울특별시 동대문구 장안동 365-8,서울특별시 동대문구 장한로 96 지하1층 (장안동),소나무,206117.295,451867.0051,동대문구,장안동,127.0700314,37.56906965,장안2동
서울특별시 동대문구 장안동 372-3번지 ,서울특별시 동대문구 장한로 111-1 지하1층 (장안동),썸엔썸노래바,206144.3483,452047.886,동대문구,장안동,127.0703391,37.57069919,장안1동
서울특별시 동대문구 장안동 464-8번지 지하1층 ,서울특별시 동대문구 천호대로 425 지하1층 (장안동),망고,205790.1995,451038.4542,동대문구,장안동,127.0663227,37.5616074,장안1동
서울특별시 동대문구 답십리동 952-18번지 지하1층 ,서울특별시 동대문구 천호대로 343 지하1층 (답십리동),타임,205045.3665,451249.5719,동대문구,답십리동,127.0578937,37.56351303,답십리2동
서울특별시 동대문구 장안동 366-7번지 ,서울특별시 동대문구 장한로 110 (장안동),(주)리젠시,206199.9532,451997.9348,동대문구,장안동,127.0709681,37.57024877,장안2동
서울특별시 동대문구 장안동 364-2번지 ,서울특별시 동대문구 장한로 86 지하1층 (장안동),슈퍼맨,206076.8984,451784.7336,동대문구,장안동,127.0695734,37.56832868,장안2동
서울특별시 동대문구 장안동 365-6번지 8층 ,서울특별시 동대문구 장한로 92 8층 (장안동),샤롯데,206097.0295,451827.4382,동대문구,장안동,127.0698016,37.56871327,장안2동
서울특별시 동대문구 답십리동 496-17,서울특별시 동대문구 천호대로 269 (답십리동),로또,204501.3656,451744.1493,동대문구,답십리동,127.0517394,37.56797194,답십리1동
서울특별시 동대문구 신설동 76-35,서울특별시 동대문구 왕산로 11 지하1층 (신설동),비비,202116.9383,452677.08,동대문구,신설동,127.0247526,37.57638679,용신동
서울특별시 동대문구 휘경동 321-57번지 ,서울특별시 동대문구 이문로 36 지하1층 (휘경동),수 소주클럽,204926.1206,454263.792,동대문구,휘경동,127.056564,37.59067144,휘경1동
서울특별시 동대문구 장안동 464-4번지 ,서울특별시 동대문구 장한로2길 18 지하1층 (장안동),샤방샤방,205777.9912,451070.7091,동대문구,장안동,127.0661847,37.56189814,장안1동
서울특별시 동대문구 장안동 366-11 지하1층,서울특별시 동대문구 장한로 114 지하1층 (장안동),허니클럽,206200.2186,452034.5044,동대문구,장안동,127.0709714,37.57057826,장안2동
서울특별시 동대문구 청량리동 30-1,서울특별시 동대문구 왕산로 273 (청량리동),더블유,204414.125,453650.7879,동대문구,청량리동,127.0507636,37.58515172,청량리동
서울특별시 동대문구 장안동 431-2번지 ,서울특별시 동대문구 장한로 27 지하1층 (장안동),일월,205751.3499,451299.2435,동대문구,장안동,127.0658848,37.56395655,장안1동
서울특별시 은평구 대조동 14-1 지층,서울특별시 은평구 통일로 731 (대조동 지층),쿨,193687.8356,456469.6585,은평구,대조동,126.9292988,37.61053751,대조동
서울특별시 동대문구 용두동 689-19번지 (왕산로 248-1) ,서울특별시 동대문구 왕산로 112 (용두동(왕산로 248-1)),황실,203082.8652,452852.4293,동대문구,용두동,127.0356881,37.57796397,용신동
서울특별시 동대문구 장안동 382-23번지 ,서울특별시 동대문구 장한로21길 11-4 (장안동),아지트7080,206020.8639,451931.5039,동대문구,장안동,127.0689404,37.56965144,장안1동
서울특별시 동대문구 장안동 367-3번지 ,서울특별시 동대문구 장한로24길 7 지하1층 (장안동),신세계,206247.0564,452075.1676,동대문구,장안동,127.071502,37.57094428,장안2동
서울특별시 동대문구 이문동 255-260번지 (이문로 174) ,서울특별시 동대문구 이문로 174 (이문동(이문로 174)),본전,205428.8198,455520.9291,동대문구,이문동,127.0622651,37.6019952,이문2동
서울특별시 동대문구 장안동 416-6번지 동보빌딩 ,서울특별시 동대문구 천호대로 405 동보빌딩 지하1층 (장안동),신국빈관관광성인나이트,205597.8326,451080.9868,동대문구,장안동,127.0641455,37.56199099,장안1동
서울특별시 동대문구 이문동 358-3번지 (지하1층) ,서울특별시 동대문구 이문로 200 (이문동(지하1층)),남태평양,205421.0436,455771.6201,동대문구,이문동,127.0621789,37.60425394,이문2동
서울특별시 동대문구 장안동 366-2번지 지하1층 ,서울특별시 동대문구 장한로24길 8 (장안동 지하1층),발리주점,206231.4203,452041.4768,동대문구,장안동,127.0713249,37.57064175,장안2동
서울특별시 동대문구 휘경동 321-25번지 (이문로 40) ,서울특별시 동대문구 이문로 40 (휘경동(이문로 40)),정글,204940.8216,454289.9202,동대문구,휘경동,127.0567307,37.59090679,휘경1동
서울특별시 동대문구 장안동 108-5번지 (한천로 190) ,서울특별시 동대문구 한천로 190 (장안동(한천로 190)),정거장,205987.3456,452845.2843,동대문구,장안동,127.0685683,37.57788467,장안2동
서울특별시 동대문구 장안동 366-2,서울특별시 동대문구 장한로24길 8 지상2층 (장안동),하트,206231.4203,452041.4768,동대문구,장안동,127.0713249,37.57064175,장안2동
서울특별시 동대문구 용두동 36-1,서울특별시 동대문구 천호대로 128 지하1층 (용두동),아마죤,203257.6077,452402.4286,동대문구,용두동,127.0376643,37.57390898,용신동
서울특별시 동대문구 장안동 372-1번지 지하1층 ,서울특별시 동대문구 장한로 115 지하1층 (장안동),미주노,206158.6092,452075.431,동대문구,장안동,127.070501,37.57094813,장안1동
서울특별시 동대문구 장안동 365-6번지 ,서울특별시 동대문구 장한로 92 지하1층 (장안동 화성빌딩 ),요준코소주호프,206097.0295,451827.4382,동대문구,장안동,127.0698016,37.56871327,장안2동
서울특별시 동대문구 장안동 366-1번지 지하1층 ,서울특별시 동대문구 장한로 116 (장안동지하1층),게코노래타운,206208.5681,452051.8925,동대문구,장안동,127.0710663,37.5707357,장안2동
서울특별시 동대문구 답십리동 952-18번지 ,서울특별시 동대문구 천호대로 343 지하1층 (답십리동),메들리,205045.3665,451249.5719,동대문구,답십리동,127.0578937,37.56351303,답십리2동
서울특별시 동대문구 장안동 374-3번지 ,서울특별시 동대문구 장한로 77 (장안동),디바,205982.7594,451734.2372,동대문구,장안동,127.0685075,37.5678743,장안1동
서울특별시 동대문구 답십리동 465-39번지 (천호대로 59) ,서울특별시 동대문구 천호대로 225 (답십리동(천호대로 59)),앵콜,204152.884,452046.1328,동대문구,답십리동,127.0477553,37.57074932,답십리1동
서울특별시 동대문구 휘경동 336번지 지하1층 ,서울특별시 동대문구 이문로 16 지하1층 (휘경동),제이시,204795.8898,454094.5323,동대문구,휘경동,127.0550884,37.58914712,휘경1동
서울특별시 동대문구 장안동 365-7번지 6층 ,서울특별시 동대문구 장한로 92 6층 (장안동),라벤드,206106.2635,451845.4652,동대문구,장안동,127.0699066,37.56887646,장안2동
서울특별시 동대문구 장안동 366-6번지 ,서울특별시 동대문구 장한로 106 3층 (장안동),더블클럽,206162.9863,451957.4967,동대문구,장안동,127.0705494,37.56988466,장안2동
서울특별시 동대문구 장안동 365-7번지 7층 ,서울특별시 동대문구 장한로 92 7층 (장안동),멤피스,206106.2635,451845.4652,동대문구,장안동,127.0699066,37.56887646,장안2동
서울특별시 동대문구 용두동 24-2번지 지하1층 ,서울특별시 동대문구 고산자로 428 지하1층 (용두동),팡팡노래짱,203341.3662,452825.5953,동대문구,용두동,127.0386144,37.57772132,용신동
서울특별시 동대문구 장안동 364-5번지 ,서울특별시 동대문구 장한로 80 지하1층 (장안동),서울서울,206051.3209,451736.1945,동대문구,장안동,127.0692836,37.5678915,장안2동
서울특별시 동대문구 장안동 366-9번지 ,서울특별시 동대문구 장한로22길 7 지하1층 (장안동),초이스,206184.5634,451937.5649,동대문구,장안동,127.0707933,37.56970494,장안2동
서울특별시 동대문구 장안동 365-1번지 2층 ,서울특별시 동대문구 장한로 102 2층 (장안동),에이치클럽,206143.7134,451918.27,동대문구,장안동,127.0703311,37.56953223,장안2동
서울특별시 동대문구 답십리동 494-5 지하1층,서울특별시 동대문구 천호대로 291-1 지하1층 (답십리동),열린주점,204662.3412,451605.2607,동대문구,답십리동,127.0535607,37.56671974,답십리1동
서울특별시 동대문구 전농동 602-18번지 지하1층 ,서울특별시 동대문구 왕산로 266 지하1층 (전농동),카톡,204400.7068,453554.7444,동대문구,전농동,127.0506108,37.58428566,전농1동
서울특별시 동대문구 전농동 295-307번지 ,서울특별시 동대문구 전농로16길 12 (전농동),명품,205044.4058,452884.2122,동대문구,전농동,127.0578939,37.57824097,전농2동
서울특별시 중랑구 상봉동 106-24번지 ,서울특별시 중랑구 봉우재로 127 (상봉동),우리,207623.1861,454526.1971,중랑구,상봉동,127.0871044,37.59301742,상봉2동
서울특별시 동대문구 신설동 76-25 2층,서울특별시 동대문구 한빛로 6-1 2층 (신설동),갤럭시,202090.9874,452678.6511,동대문구,신설동,127.0244589,37.576401,용신동
서울특별시 중랑구 면목동 604-7번지 ,서울특별시 중랑구 사가정로 381 (면목동),포인트,207616.2357,453197.9658,중랑구,면목동,127.0870121,37.58105032,면목3.8동
서울특별시 중랑구 묵동 182-21번지 ,서울특별시 중랑구 동일로 852 (묵동),씽노래,206893.4539,456018.3817,중랑구,묵동,127.0788556,37.60646744,묵1동
서울특별시 중랑구 묵동 245-6번지 ,서울특별시 중랑구 동일로 859 (묵동),맥심,206821.109,456096.3596,중랑구,묵동,127.0780371,37.60717058,묵2동
서울특별시 중랑구 상봉동 89-1번지 ,서울특별시 중랑구 망우로50길 15 (상봉동 3층),알라딘룸비지니스클럽,207807.6576,454906.6009,중랑구,상봉동,127.0891975,37.59644413,상봉2동
서울특별시 중랑구 상봉동 89-17번지 ,서울특별시 중랑구 봉우재로33길 79 (상봉동 3층),부킹,207834.3873,454817.8397,중랑구,상봉동,127.0894989,37.59564337,상봉2동
서울특별시 중랑구 상봉동 90-10번지 ,서울특별시 중랑구 망우로50길 30 (상봉동),모나코,207797.5068,454835.325,중랑구,상봉동,127.0890815,37.59580118,상봉2동
서울특별시 중랑구 상봉동 89-1번지 ,서울특별시 중랑구 망우로50길 15 (상봉동),미주룸비지니스,207807.6576,454906.6009,중랑구,상봉동,127.0891975,37.59644413,상봉2동
서울특별시 중랑구 상봉동 91-1번지 ,서울특별시 중랑구 망우로 326 (상봉동),한국관 관광나이트,207759.1934,454943.9829,중랑구,상봉동,127.0886491,37.59678133,상봉2동
서울특별시 중랑구 면목동 604-41번지 ,서울특별시 중랑구 사가정로 377 (면목동),루루노래바,207586.4619,453198.9916,중랑구,면목동,127.086675,37.58105985,면목3.8동
서울특별시 중랑구 상봉동 89-16번지 ,서울특별시 중랑구 망우로50길 33 (상봉동),아가씨노래주점,207831.7811,454827.5745,중랑구,상봉동,127.0894695,37.59573106,상봉2동
서울특별시 중랑구 묵동 238-9,서울특별시 중랑구 동일로 923 (묵동),새로와,206718.6733,456725.0623,중랑구,묵동,127.0768827,37.61283585,묵2동
서울특별시 중랑구 면목동 611-3번지 ,서울특별시 중랑구 면목로 318 (면목동),한강,207747.0465,453107.1307,중랑구,면목동,127.0884921,37.58023085,면목7동
서울특별시 중랑구 상봉동 88-92번지 ,서울특별시 중랑구 봉우재로33길 74 (상봉동),꽃길노래장,207830.3881,454776.182,중랑구,상봉동,127.0894532,37.59526805,상봉2동
서울특별시 중랑구 상봉동 90-1,서울특별시 중랑구 망우로50길 18 (상봉동),토마토,207775.9571,454896.8519,중랑구,상봉동,127.0888384,37.59635655,상봉2동
서울특별시 중랑구 상봉동 92-2번지 ,서울특별시 중랑구 망우로 328 (상봉동),준코뮤직타운 상봉점,207785.1639,454948.6672,중랑구,상봉동,127.0889429,37.59682247,상봉2동
서울특별시 성북구 보문동4가 77-2번지 외3필지(76번지포함) ,서울특별시 성북구 보문로 78 (보문동4가 지하1층),팝콘뮤직타운,201810.3889,453337.054,성북구,보문동4가,127.0213065,37.58228095,보문동
서울특별시 성북구 보문동4가 77-2번지 브라운관광호텔 지하1층 ,서울특별시 성북구 보문로 78 (보문동4가브라운관광호텔 지하1층),올챙이주점,201810.3889,453337.054,성북구,보문동4가,127.021284,37.58233367,보문동
서울특별시 성북구 동선동1가 2-12번지 ,서울특별시 성북구 동소문로20나길 3 (동선동1가),놀자뮤직타운,201414.1927,454407.005,성북구,동선동1가,127.0168005,37.59197447,동선동
서울특별시 성북구 동소문동5가 85번지 ,서울특별시 성북구 동소문로20길 12 (동소문동5가),발리,201386.5444,454412.7727,성북구,동소문동5가,127.0164871,37.5920256,삼선동
서울특별시 성북구 동소문동6가 133-2번지 (지하1층) ,서울특별시 성북구 아리랑로 3 (동소문동6가(지하1층)),카니발,201363.1385,454514.7526,성북구,동소문동6가,127.0162227,37.59294519,동선동
서울특별시 성북구 종암동 3-1235번지 ,서울특별시 성북구 종암로22길 7 (종암동),스카이 노래밤,202988.1364,455286.462,성북구,종암동,127.0346254,37.59989454,종암동
서울특별시 성북구 길음동 877-195번지 ,서울특별시 성북구 동소문로 225-3 (길음동),로또,201865.4176,455541.2555,성북구,길음동,127.0219122,37.60219223,길음1동
서울특별시 강북구 미아동 160-13번지 지하1층 ,서울특별시 강북구 도봉로 280 (미아동),대박,202028.4766,459003.0817,강북구,미아동,127.0237682,37.63338317,미아동
서울특별시 강북구 미아동 42-212번지 ,서울특별시 강북구 월계로 7 (미아동),황진이,202676.4918,456377.652,강북구,미아동,127.0311,37.60972604,송중동
서울특별시 강북구 미아동 160-19번지 지상2층 ,서울특별시 강북구 도봉로 274 (미아동지상2층),춘자,202033.6166,458951.6122,강북구,미아동,127.0238263,37.63291942,미아동
서울특별시 강북구 미아동 160-11번지 2층 ,서울특별시 강북구 도봉로 282 (미아동2층),와봐 노래장,202026.7171,459021.8028,강북구,미아동,127.0237483,37.63355184,미아동
서울특별시 강북구 미아동 60-5번지 (지하1층) ,서울 강북구 도봉로 41-1,락희,202536.5419,456758.8137,강북구,미아동,127.0295162,37.61316066,송천동
서울특별시 강북구 수유동 191-16,서울특별시 강북구 도봉로 341 지하1층 (수유동),티아라,202189.1247,459553.6495,강북구,수유동,127.0255896,37.63834245,수유3동
서울특별시 강북구 미아동 189-7번지 ,서울특별시 강북구 도봉로 268 (미아동),유람선,202056.0549,458898.7984,강북구,미아동,127.0240804,37.63244347,미아동
서울특별시 강북구 수유동 47-69번지 ,서울특별시 강북구 덕릉로 79 (수유동),제시카 노래주점,201926.5046,459160.7636,강북구,수유동,127.0226131,37.63480317,인수동
서울특별시 강북구 수유동 229-9번지 ,서울특별시 강북구 도봉로 331 지하1층 (수유동),블루문,202130.7758,459480.5415,강북구,수유동,127.0249283,37.63768388,수유3동
서울특별시 강북구 수유동 191-45번지 지하1층 ,서울특별시 강북구 도봉로 351 지하1층층 (수유동),크크,202255.1789,459631.9117,강북구,수유동,127.0263382,37.63904739,수유3동
서울특별시 강북구 수유동 191-20번지 ,서울특별시 강북구 도봉로87길 6 (수유동),게코2 노래타운,202167.0944,459552.5263,강북구,수유동,127.02534,37.63833232,수유3동
서울특별시 강북구 수유동 229-14번지 ,서울특별시 강북구 도봉로 327 (수유동),구피,202103.4828,459451.3173,강북구,수유동,127.024619,37.63742058,수유3동
서울특별시 강북구 수유동 230-13번지 지하1층 ,서울특별시 강북구 도봉로 317 (수유동지하1층),스머프,202039.0419,459387.4586,강북구,수유동,127.0238887,37.63684537,수유3동
서울특별시 강북구 수유동 191-2번지 ,서울특별시 강북구 도봉로 355 (수유동),폭스(FOX) 노래주점,202291.4221,459670.1971,강북구,수유동,127.0267489,37.6393922,수유3동
서울특별시 강북구 수유동 229-14번지 ,서울특별시 강북구 도봉로 327 (수유동 지하1층),신세계,202103.4828,459451.3173,강북구,수유동,127.024619,37.63742058,수유3동
